word,pos,frequency
감정,noun,0.001182033096926714
기억,noun,0.0011806375442739079
놈,dep,0.0011792452830188679
인기,noun,0.001177856301531213
배,noun,0.001176470588235294
아파트,noun,0.0011750881316098707
가끔,adv,0.0011737089201877935
구성,noun,0.0011723329425556857
술,dep,0.00117096018735363
실제로,adv,0.0011695906432748538
짧다,adj,0.0011682242990654205
고맙다,adj,0.0011668611435239206
관리,noun,0.0011655011655011655
그곳,pron,0.0011627906976744186
달다,aux,0.0011614401858304297
보다,adv,0.001160092807424594
비롯하다,verb,0.0011587485515643105
과연,adv,0.0011560693641618498
들리다,verb,0.0011547344110854503
달리다,verb,0.0011534025374855825
바쁘다,adj,0.001152073732718894
이전,noun,0.0011507479861910242
인정하다,verb,0.0011494252873563218
자,dep,0.001148105625717566
중앙,noun,0.0011467889908256881
나쁘다,adj,0.001145475372279496
불구하다,verb,0.0011441647597254005
시키다,verb,0.001141552511415525
게임,noun,0.0011402508551881414
국제,noun,0.0011389521640091116
그룹,noun,0.0011376564277588168
인생,noun,0.0011363636363636363
전통,noun,0.0011350737797956867
기르다,verb,0.0011337868480725624
잔,noun,0.0011312217194570137
조사하다,verb,0.0011299435028248588
커다랗다,adj,0.001128668171557562
있다,verb,0.0011261261261261261
시인,noun,0.0011235955056179776
언제,adv,0.001122334455667789
외,dep,0.0011210762331838565
평가,noun,0.0011198208286674132
내려오다,verb,0.0011185682326621924
위치,noun,0.0011173184357541898
줄이다,verb,0.0011160714285714285
가격,noun,0.0011135857461024498
달라지다,verb,0.0011123470522803114
비다,verb,0.0011111111111111111
삼국,noun,0.0011098779134295228
손님,noun,0.0011086474501108647
원하다,verb,0.0011074197120708748
통신,noun,0.0011061946902654867
확인하다,verb,0.0011049723756906078
모임,noun,0.0011037527593818985
수,noun,0.0011025358324145535
아무,pron,0.0011013215859030838
웃음,noun,0.0011001100110011
기계,noun,0.001098901098901099
모양,dep,0.0010976948408342481
물질,noun,0.0010964912280701754
아나운서,noun,0.001095290251916758
뉴스,noun,0.0010940919037199124
살아가다,verb,0.001092896174863388
펴다,verb,0.001091703056768559
배,noun,0.0010893246187363835
수업,noun,0.001088139281828074
겨울,noun,0.0010869565217391304
종교,noun,0.0010857763300760044
